measure_id,measure_name,measure_format,filter_id,demographics,location_id,location_type,location_name,start_year,end_year,numerator,denominator,value,missing,missing_percentage,status,count,sum,sum_squares,minimum,maximum,standard_deviation,average,calculation,population,total_cases,median_household_income,num_full_time_prosecutors,total_num_law_enforcement_agencies
23,Cases Dismissed,percentage,1,all defendants,FL007,county,Bradford,2009,2013,709,4209,16.8449,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,27981,7662,40259,NA,3
23,Cases Dismissed,percentage,1,all defendants,FL009,county,Brevard,2009,2013,6757,56499,11.9595,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,545667,83634,48039,NA,15
23,Cases Dismissed,percentage,1,all defendants,FL011,county,Broward,2009,2013,54849,177627,30.8788,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,1784889,239278,51251,NA,19
23,Cases Dismissed,percentage,1,all defendants,FL013,county,Calhoun,2009,2013,103,1570,6.5605,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,14700,2654,32780,NA,3
23,Cases Dismissed,percentage,1,all defendants,FL015,county,Charlotte,2009,2013,3280,16652,19.6973,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,161276,20385,44378,NA,2
23,Cases Dismissed,percentage,1,all defendants,FL017,county,Citrus,2009,2013,1162,10420,11.1516,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,140214,14329,39100,NA,3
23,Cases Dismissed,percentage,1,all defendants,FL019,county,Clay,2009,2013,3552,21047,16.8765,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,192665,23418,59482,NA,3
23,Cases Dismissed,percentage,1,all defendants,FL021,county,Collier,2009,2013,2548,20285,12.561,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,328209,29788,55843,NA,3
23,Cases Dismissed,percentage,1,all defendants,FL023,county,Columbia,2009,2013,1010,9058,11.1504,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,67568,12710,38070,NA,2
23,Cases Dismissed,percentage,1,all defendants,FL027,county,DeSoto,2009,2013,NA,NA,NA,NA,NA,CACHE_MISS,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,34651,0,34963,NA,2
23,Cases Dismissed,percentage,1,all defendants,FL029,county,Dixie,2009,2013,142,1763,8.0545,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,16234,2669,33981,NA,2
23,Cases Dismissed,percentage,1,all defendants,FL031,county,Duval,2009,2013,33268,226768,14.6705,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,872598,245810,48323,NA,7
23,Cases Dismissed,percentage,1,all defendants,FL033,county,Escambia,2009,2013,11674,54338,21.484,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,300795,66998,43918,NA,2
23,Cases Dismissed,percentage,1,all defendants,FL035,county,Flagler,2009,2013,NA,NA,NA,NA,NA,CACHE_MISS,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,97301,0,47233,NA,3
23,Cases Dismissed,percentage,1,all defendants,FL037,county,Franklin,2009,2013,193,2666,7.2393,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,11554,3601,38328,NA,3
23,Cases Dismissed,percentage,1,all defendants,FL039,county,Gadsden,2009,2013,703,4947,14.2106,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,46860,6931,35380,NA,7
23,Cases Dismissed,percentage,1,all defendants,FL041,county,Gilchrist,2009,2013,956,1912,50,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,16917,2718,38406,NA,2
23,Cases Dismissed,percentage,1,all defendants,FL043,county,Glades,2009,2013,353,1442,24.4799,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,13080,2156,34694,NA,1
23,Cases Dismissed,percentage,1,all defendants,FL045,county,Gulf,2009,2013,135,1533,8.8063,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,15793,2322,40455,NA,2
23,Cases Dismissed,percentage,1,all defendants,FL047,county,Hamilton,2009,2013,199,1678,11.8594,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,14655,2515,37716,NA,3
23,Cases Dismissed,percentage,1,all defendants,FL049,county,Hardee,2009,2013,754,3671,20.5394,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,27336,5065,37125,NA,5
23,Cases Dismissed,percentage,1,all defendants,FL051,county,Hendry,2009,2013,951,5315,17.8928,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,38346,8108,35425,NA,2
23,Cases Dismissed,percentage,1,all defendants,FL053,county,Hernando,2009,2013,1689,17700,9.5424,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,173119,23420,41024,NA,2
23,Cases Dismissed,percentage,1,all defendants,FL055,county,Highlands,2009,2013,1701,8871,19.1748,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,98275,12075,35560,NA,4
23,Cases Dismissed,percentage,1,all defendants,FL057,county,Hillsborough,2009,2013,31053,140769,22.0595,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,1257913,201156,49596,NA,6
23,Cases Dismissed,percentage,1,all defendants,FL059,county,Holmes,2009,2013,128,2835,4.515,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,19864,3795,35511,NA,2
23,Cases Dismissed,percentage,1,all defendants,FL061,county,Indian River,2009,2013,1305,11301,11.5477,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,139356,16731,44772,NA,5
23,Cases Dismissed,percentage,1,all defendants,FL063,county,Jackson,2009,2013,479,5433,8.8165,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,49326,9573,36809,NA,5
23,Cases Dismissed,percentage,1,all defendants,FL065,county,Jefferson,2009,2013,183,1311,13.9588,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,14469,1948,44170,NA,2
23,Cases Dismissed,percentage,1,all defendants,FL067,county,Lafayette,2009,2013,162,624,25.9615,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,8745,839,39722,NA,1
23,Cases Dismissed,percentage,1,all defendants,FL069,county,Lake,2009,2013,3014,29657,10.1629,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,300926,36112,45035,NA,13
23,Cases Dismissed,percentage,1,all defendants,FL071,county,Lee,2009,2013,29433,67401,43.6685,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,633968,83239,47439,NA,4
23,Cases Dismissed,percentage,1,all defendants,FL073,county,Leon,2009,2013,2851,26303,10.8391,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,278624,44878,46369,NA,2
23,Cases Dismissed,percentage,1,all defendants,FL075,county,Levy,2009,2013,1394,4866,28.6478,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,40289,8026,34348,NA,4
23,Cases Dismissed,percentage,1,all defendants,FL077,county,Liberty,2009,2013,79,877,9.008,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,8308,1151,39681,NA,1
23,Cases Dismissed,percentage,1,all defendants,FL079,county,Madison,2009,2013,720,2740,26.2774,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,19070,3910,33833,NA,2
23,Cases Dismissed,percentage,1,all defendants,FL081,county,Manatee,2009,2013,2341,25611,9.1406,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,329487,46819,47876,NA,5
23,Cases Dismissed,percentage,1,all defendants,FL083,county,Marion,2009,2013,2319,30170,7.6864,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,333503,43742,39453,NA,4
23,Cases Dismissed,percentage,1,all defendants,FL085,county,Martin,2009,2013,3182,16508,19.2755,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,147786,21433,49846,NA,4
23,Cases Dismissed,percentage,1,all defendants,FL086,county,Miami-Dade,2009,2013,67839,274259,24.7354,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,2549075,452328,43100,NA,33
23,Cases Dismissed,percentage,1,all defendants,FL087,county,Monroe,2009,2013,2175,17482,12.4414,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,74213,24849,53607,NA,4
23,Cases Dismissed,percentage,1,all defendants,FL089,county,Nassau,2009,2013,1490,8035,18.5439,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,74163,9939,55315,NA,2
